var,run,key,median_rmsd,mean_rmsd,std_rmsd,ccc,inversion_ratio,wd_N-CA,wd_CA-C,wd_C-N,wd_CA-CB
11.0,9.0,train_open,0.985,0.997,0.112,0.912,0.196,0.092,0.094,0.096,0.096
11.0,10.0,test_trans,1.612,1.614,0.264,0.97,0.098,0.136,0.123,0.13,0.14
11.0,10.0,train_closed,0.904,0.912,0.081,0.941,0.385,0.108,0.093,0.101,0.114
11.0,10.0,train_open,0.998,1.014,0.125,0.914,0.093,0.118,0.097,0.107,0.119
11.0,11.0,test_trans,1.644,1.646,0.279,0.973,0.095,0.123,0.13,0.128,0.132
11.0,11.0,train_closed,0.904,0.913,0.086,0.945,0.58,0.102,0.104,0.102,0.1
11.0,11.0,train_open,0.991,1.007,0.112,0.911,0.177,0.108,0.108,0.106,0.106
11.0,12.0,test_trans,1.65,1.659,0.287,0.97,0.0,0.134,0.135,0.136,0.139
11.0,12.0,train_closed,0.914,0.925,0.087,0.941,0.0,0.111,0.105,0.108,0.111
11.0,12.0,train_open,1.005,1.025,0.122,0.891,0.13,0.116,0.109,0.107,0.111
11.0,13.0,test_trans,1.659,1.663,0.28,0.971,0.0,0.134,0.137,0.144,0.143
11.0,13.0,train_closed,0.913,0.923,0.088,0.942,0.001,0.106,0.107,0.112,0.108
11.0,13.0,train_open,1.011,1.031,0.141,0.91,0.0,0.112,0.116,0.122,0.121
11.0,14.0,test_trans,1.649,1.653,0.304,0.974,0.064,0.109,0.108,0.112,0.116
11.0,14.0,train_closed,0.874,0.883,0.084,0.951,0.59,0.088,0.079,0.087,0.093
11.0,14.0,train_open,0.972,0.99,0.12,0.92,0.165,0.095,0.086,0.09,0.099
11.0,15.0,test_trans,1.649,1.651,0.28,0.972,0.042,0.13,0.129,0.134,0.133
11.0,15.0,train_closed,0.904,0.914,0.088,0.945,0.532,0.101,0.1,0.107,0.107
11.0,15.0,train_open,0.993,1.009,0.121,0.902,0.149,0.107,0.1,0.107,0.109
12.0,6.0,test_trans,1.797,1.818,0.377,0.946,0.024,0.122,0.127,0.126,0.13
12.0,6.0,train_closed,0.943,0.954,0.095,0.929,0.486,0.102,0.1,0.101,0.101
12.0,6.0,train_open,1.051,1.066,0.126,0.909,0.232,0.102,0.11,0.113,0.108
12.0,7.0,test_trans,1.778,1.798,0.383,0.938,0.044,0.118,0.118,0.128,0.121
12.0,7.0,train_closed,0.934,0.942,0.093,0.935,0.551,0.096,0.097,0.103,0.094
12.0,7.0,train_open,1.042,1.062,0.129,0.881,0.276,0.098,0.102,0.111,0.107
12.0,8.0,test_trans,1.784,1.829,0.417,0.933,0.019,0.116,0.117,0.121,0.123
12.0,8.0,train_closed,0.947,0.956,0.093,0.929,0.043,0.092,0.094,0.099,0.096
12.0,8.0,train_open,1.046,1.063,0.118,0.867,0.503,0.102,0.103,0.108,0.108
12.0,9.0,test_trans,1.765,1.814,0.43,0.934,0.107,0.113,0.111,0.112,0.111
12.0,9.0,train_closed,0.91,0.92,0.088,0.929,0.829,0.092,0.084,0.086,0.089
12.0,9.0,train_open,1.005,1.022,0.117,0.893,0.352,0.097,0.098,0.096,0.099
12.0,10.0,test_trans,1.777,1.808,0.401,0.944,0.061,0.123,0.122,0.123,0.12
12.0,10.0,train_closed,0.926,0.934,0.095,0.935,0.489,0.097,0.094,0.098,0.095
12.0,10.0,train_open,1.036,1.059,0.134,0.887,0.456,0.1,0.098,0.108,0.099
12.0,11.0,test_trans,1.776,1.809,0.409,0.951,0.12,0.105,0.114,0.111,0.111
12.0,11.0,train_closed,0.898,0.907,0.096,0.943,0.739,0.083,0.09,0.088,0.084
12.0,11.0,train_open,1.004,1.022,0.118,0.905,0.461,0.093,0.092,0.094,0.102
12.0,12.0,test_trans,1.895,1.884,0.419,0.954,0.013,0.134,0.136,0.142,0.134
12.0,12.0,train_closed,0.964,0.978,0.096,0.922,0.344,0.11,0.112,0.116,0.11
12.0,12.0,train_open,1.07,1.087,0.123,0.888,0.197,0.113,0.116,0.126,0.117
12.0,13.0,test_trans,1.82,1.822,0.372,0.961,0.167,0.109,0.115,0.117,0.109
12.0,13.0,train_closed,0.929,0.938,0.089,0.942,0.695,0.091,0.093,0.095,0.09
12.0,13.0,train_open,1.014,1.032,0.116,0.888,0.223,0.092,0.1,0.108,0.1
12.0,14.0,test_trans,1.792,1.84,0.429,0.957,0.068,0.116,0.119,0.13,0.124
12.0,14.0,train_closed,0.931,0.94,0.092,0.935,0.531,0.089,0.092,0.1,0.094
12.0,14.0,train_open,1.011,1.028,0.117,0.897,0.244,0.098,0.097,0.107,0.105
12.0,15.0,test_trans,1.798,1.803,0.392,0.954,0.199,0.103,0.101,0.105,0.107
12.0,15.0,train_closed,0.894,0.902,0.085,0.944,0.722,0.085,0.081,0.087,0.084
12.0,15.0,train_open,1.0,1.014,0.114,0.918,0.189,0.092,0.091,0.091,0.095
13.0,6.0,test_trans,2.095,2.193,0.52,0.924,0.0,0.273,0.29,0.277,0.272
13.0,6.0,train_closed,1.309,1.329,0.169,0.826,0.0,0.248,0.26,0.247,0.253
13.0,6.0,train_open,1.358,1.407,0.239,0.693,0.0,0.272,0.274,0.261,0.253
13.0,7.0,test_trans,2.117,2.204,0.55,0.917,0.0,0.258,0.279,0.269,0.279
13.0,7.0,train_closed,1.297,1.317,0.17,0.827,0.0,0.239,0.261,0.243,0.251
13.0,7.0,train_open,1.362,1.41,0.236,0.675,0.0,0.264,0.261,0.267,0.28
13.0,8.0,test_trans,2.103,2.194,0.522,0.922,0.0,0.272,0.291,0.272,0.287
13.0,8.0,train_closed,1.314,1.333,0.171,0.826,0.0,0.251,0.272,0.237,0.26
13.0,8.0,train_open,1.366,1.415,0.238,0.674,0.0,0.274,0.27,0.268,0.274
13.0,9.0,test_trans,1.659,1.708,0.354,0.968,0.011,0.114,0.117,0.121,0.122
13.0,9.0,train_closed,0.899,0.909,0.085,0.944,0.329,0.097,0.092,0.093,0.1
13.0,9.0,train_open,1.004,1.021,0.122,0.906,0.372,0.099,0.1,0.102,0.106
13.0,10.0,test_trans,1.648,1.689,0.327,0.971,0.634,0.063,0.071,0.073,0.063
13.0,10.0,train_closed,0.9,0.906,0.086,0.95,0.901,0.051,0.057,0.058,0.05
13.0,10.0,train_open,0.996,1.014,0.118,0.898,0.38,0.055,0.054,0.058,0.05
13.0,11.0,test_trans,1.722,1.762,0.382,0.964,0.015,0.13,0.136,0.14,0.138
13.0,11.0,train_closed,0.923,0.934,0.091,0.935,0.418,0.109,0.109,0.113,0.115
13.0,11.0,train_open,1.037,1.063,0.152,0.881,0.338,0.113,0.118,0.118,0.124
13.0,12.0,test_trans,1.617,1.664,0.336,0.969,0.001,0.051,0.055,0.056,0.051
13.0,12.0,train_closed,0.865,0.874,0.084,0.946,0.0,0.041,0.044,0.043,0.041
13.0,12.0,train_open,0.961,0.977,0.115,0.9,0.835,0.046,0.049,0.047,0.045
13.0,13.0,test_trans,1.61,1.661,0.358,0.968,0.003,0.059,0.068,0.07,0.061
13.0,13.0,train_closed,0.882,0.891,0.085,0.954,0.0,0.048,0.058,0.057,0.052
13.0,13.0,train_open,0.974,0.991,0.115,0.898,0.549,0.049,0.061,0.06,0.052
13.0,14.0,test_trans,1.731,1.788,0.412,0.965,0.138,0.122,0.124,0.128,0.129
13.0,14.0,train_closed,0.916,0.926,0.087,0.94,0.653,0.097,0.097,0.098,0.108
13.0,14.0,train_open,1.02,1.043,0.148,0.899,0.371,0.108,0.108,0.111,0.112
13.0,15.0,test_trans,1.759,1.807,0.41,0.961,0.102,0.131,0.136,0.141,0.139
13.0,15.0,train_closed,0.937,0.947,0.088,0.931,0.5,0.111,0.118,0.121,0.121
13.0,15.0,train_open,1.041,1.063,0.148,0.886,0.188,0.116,0.121,0.127,0.127
14.0,6.0,test_trans,1.728,1.741,0.312,0.961,0.028,0.136,0.136,0.149,0.136
14.0,6.0,train_closed,0.977,0.985,0.093,0.922,0.136,0.118,0.12,0.129,0.117
14.0,6.0,train_open,1.045,1.062,0.122,0.876,0.282,0.124,0.125,0.141,0.126
14.0,7.0,test_trans,1.67,1.689,0.323,0.967,0.221,0.109,0.118,0.126,0.107
14.0,7.0,train_closed,0.89,0.898,0.086,0.943,0.712,0.09,0.099,0.11,0.091
14.0,7.0,train_open,0.987,1.003,0.119,0.908,0.168,0.095,0.108,0.116,0.098
14.0,8.0,test_trans,1.653,1.669,0.293,0.967,0.146,0.113,0.125,0.13,0.118
14.0,8.0,train_closed,0.909,0.92,0.091,0.939,0.622,0.094,0.105,0.108,0.1
14.0,8.0,train_open,0.998,1.014,0.113,0.904,0.249,0.1,0.111,0.112,0.106
14.0,9.0,test_trans,1.667,1.695,0.318,0.967,0.073,0.107,0.12,0.126,0.11
14.0,9.0,train_closed,0.895,0.904,0.086,0.944,0.537,0.088,0.099,0.106,0.092
14.0,9.0,train_open,0.988,1.005,0.131,0.906,0.168,0.089,0.107,0.113,0.099
14.0,10.0,test_trans,1.75,1.775,0.321,0.963,0.038,0.145,0.155,0.166,0.147
14.0,10.0,train_closed,1.023,1.032,0.091,0.919,0.142,0.129,0.139,0.15,0.131
14.0,10.0,train_open,1.108,1.129,0.119,0.858,0.036,0.132,0.136,0.145,0.13
14.0,11.0,test_trans,1.715,1.728,0.326,0.966,0.234,0.112,0.122,0.128,0.116
14.0,11.0,train_closed,0.918,0.928,0.091,0.942,0.609,0.093,0.1,0.109,0.099
14.0,11.0,train_open,1.001,1.017,0.114,0.907,0.299,0.093,0.109,0.112,0.104
14.0,12.0,test_trans,1.669,1.685,0.331,0.973,0.184,0.106,0.113,0.124,0.11
14.0,12.0,train_closed,0.877,0.884,0.086,0.946,0.782,0.086,0.093,0.1,0.088
14.0,12.0,train_open,0.975,0.988,0.11,0.912,0.157,0.094,0.098,0.11,0.097
14.0,13.0,test_trans,1.678,1.695,0.317,0.961,0.329,0.094,0.111,0.112,0.105
14.0,13.0,train_closed,0.874,0.883,0.087,0.94,0.758,0.075,0.094,0.093,0.083
14.0,13.0,train_open,0.974,0.988,0.113,0.896,0.257,0.079,0.095,0.1,0.084
14.0,14.0,test_trans,1.721,1.746,0.333,0.965,0.069,0.114,0.134,0.141,0.12
14.0,14.0,train_closed,0.921,0.934,0.092,0.941,0.44,0.098,0.112,0.119,0.101
14.0,14.0,train_open,1.015,1.031,0.124,0.895,0.263,0.099,0.116,0.122,0.104
14.0,15.0,test_trans,1.679,1.685,0.304,0.972,0.155,0.105,0.111,0.119,0.115
14.0,15.0,train_closed,0.895,0.907,0.093,0.952,0.645,0.088,0.09,0.098,0.094
14.0,15.0,train_open,0.986,1.001,0.111,0.916,0.12,0.092,0.099,0.102,0.095
15.0,6.0,test_trans,1.604,1.631,0.27,0.962,0.052,0.112,0.128,0.136,0.116
15.0,6.0,train_closed,0.913,0.925,0.09,0.947,0.666,0.09,0.102,0.109,0.092
15.0,6.0,train_open,0.991,1.008,0.114,0.909,0.407,0.094,0.107,0.112,0.095
15.0,7.0,test_trans,1.675,1.698,0.283,0.954,0.031,0.149,0.159,0.157,0.147
15.0,7.0,train_closed,0.982,0.991,0.097,0.926,0.338,0.124,0.134,0.129,0.124
15.0,7.0,train_open,1.087,1.109,0.129,0.9,0.208,0.128,0.137,0.137,0.132
15.0,8.0,test_trans,1.57,1.594,0.269,0.963,0.106,0.115,0.125,0.124,0.121
15.0,8.0,train_closed,0.893,0.905,0.085,0.948,0.633,0.087,0.097,0.099,0.092
15.0,8.0,train_open,0.978,0.995,0.114,0.912,0.343,0.092,0.104,0.106,0.096
15.0,9.0,test_trans,1.585,1.598,0.273,0.976,0.234,0.104,0.116,0.122,0.118
15.0,9.0,train_closed,0.871,0.884,0.088,0.956,0.432,0.081,0.089,0.096,0.095
15.0,9.0,train_open,0.948,0.963,0.108,0.921,0.517,0.084,0.094,0.097,0.09
15.0,10.0,test_trans,1.605,1.61,0.266,0.97,0.282,0.101,0.12,0.122,0.111
15.0,10.0,train_closed,0.855,0.865,0.083,0.955,0.667,0.075,0.093,0.097,0.087
15.0,10.0,train_open,0.948,0.965,0.104,0.932,0.578,0.084,0.097,0.101,0.092
15.0,11.0,test_trans,1.593,1.615,0.268,0.97,0.096,0.114,0.116,0.126,0.117
15.0,11.0,train_closed,0.896,0.906,0.09,0.948,0.597,0.084,0.089,0.1,0.089
15.0,11.0,train_open,0.978,0.995,0.114,0.917,0.393,0.089,0.098,0.104,0.092
15.0,12.0,test_trans,1.587,1.609,0.264,0.972,0.078,0.115,0.125,0.129,0.122
15.0,12.0,train_closed,0.9,0.91,0.089,0.95,0.596,0.088,0.099,0.101,0.093
15.0,12.0,train_open,0.985,1.003,0.113,0.909,0.4,0.099,0.105,0.11,0.095
15.0,13.0,test_trans,1.604,1.625,0.264,0.97,0.048,0.127,0.135,0.137,0.133
15.0,13.0,train_closed,0.906,0.917,0.09,0.948,0.471,0.1,0.105,0.108,0.105
15.0,13.0,train_open,0.997,1.018,0.117,0.912,0.231,0.105,0.111,0.116,0.108
15.0,14.0,test_trans,1.588,1.61,0.269,0.973,0.103,0.112,0.122,0.132,0.123
15.0,14.0,train_closed,0.876,0.886,0.085,0.95,0.544,0.088,0.096,0.108,0.095
15.0,14.0,train_open,0.953,0.968,0.109,0.918,0.223,0.088,0.101,0.109,0.098
15.0,15.0,test_trans,1.597,1.61,0.267,0.972,0.096,0.111,0.12,0.119,0.122
15.0,15.0,train_closed,0.876,0.885,0.086,0.951,0.402,0.084,0.091,0.094,0.089
15.0,15.0,train_open,0.959,0.974,0.109,0.915,0.371,0.089,0.101,0.1,0.095
16.0,6.0,test_trans,1.627,1.66,0.317,0.96,0.272,0.109,0.121,0.117,0.12
16.0,6.0,train_closed,0.903,0.913,0.081,0.942,0.726,0.088,0.099,0.097,0.101
16.0,6.0,train_open,1.003,1.019,0.118,0.906,0.462,0.093,0.104,0.105,0.105
16.0,7.0,test_trans,1.707,1.732,0.347,0.939,0.036,0.143,0.162,0.158,0.151
16.0,7.0,train_closed,1.003,1.014,0.096,0.91,0.327,0.118,0.14,0.133,0.126
16.0,7.0,train_open,1.104,1.126,0.135,0.858,0.002,0.122,0.142,0.143,0.129
16.0,8.0,test_trans,1.756,1.768,0.34,0.949,0.009,0.145,0.158,0.152,0.156
16.0,8.0,train_closed,1.026,1.037,0.104,0.909,0.018,0.126,0.139,0.131,0.135
16.0,8.0,train_open,1.119,1.147,0.153,0.829,0.0,0.137,0.147,0.14,0.14
16.0,9.0,test_trans,1.728,1.752,0.337,0.942,0.013,0.146,0.15,0.155,0.153
16.0,9.0,train_closed,1.007,1.02,0.101,0.908,0.496,0.127,0.128,0.133,0.128
16.0,9.0,train_open,1.104,1.128,0.141,0.84,0.075,0.13,0.126,0.129,0.131
16.0,10.0,test_trans,1.701,1.719,0.351,0.96,0.184,0.111,0.125,0.135,0.121
16.0,10.0,train_closed,0.883,0.894,0.081,0.949,0.782,0.092,0.107,0.114,0.102
16.0,10.0,train_open,0.975,0.991,0.112,0.92,0.385,0.095,0.109,0.114,0.107
16.0,11.0,test_trans,1.711,1.733,0.339,0.955,0.022,0.136,0.14,0.143,0.147
16.0,11.0,train_closed,0.958,0.97,0.093,0.929,0.487,0.116,0.12,0.123,0.124
16.0,11.0,train_open,1.07,1.091,0.126,0.888,0.043,0.119,0.123,0.126,0.138
16.0,12.0,test_trans,1.706,1.736,0.34,0.953,0.0,0.151,0.159,0.163,0.157
16.0,12.0,train_closed,0.992,1.003,0.094,0.922,0.039,0.129,0.138,0.143,0.133
16.0,12.0,train_open,1.079,1.1,0.131,0.87,0.0,0.129,0.142,0.148,0.135
16.0,13.0,test_trans,1.678,1.706,0.317,0.946,0.0,0.142,0.156,0.162,0.156
16.0,13.0,train_closed,0.971,0.983,0.096,0.917,0.0,0.117,0.135,0.138,0.132
16.0,13.0,train_open,1.074,1.098,0.139,0.868,0.0,0.121,0.137,0.146,0.142
16.0,14.0,test_trans,1.681,1.705,0.337,0.963,0.077,0.127,0.134,0.135,0.139
16.0,14.0,train_closed,0.966,0.975,0.085,0.935,0.576,0.105,0.111,0.111,0.116
16.0,14.0,train_open,1.054,1.072,0.123,0.894,0.316,0.111,0.114,0.122,0.122
16.0,15.0,test_trans,1.728,1.749,0.361,0.944,0.021,0.136,0.148,0.147,0.145
16.0,15.0,train_closed,0.985,0.996,0.096,0.909,0.453,0.117,0.128,0.126,0.123
16.0,15.0,train_open,1.081,1.103,0.132,0.858,0.049,0.119,0.126,0.13,0.128
17.0,6.0,test_trans,1.613,1.632,0.297,0.958,0.153,0.092,0.109,0.114,0.105
17.0,6.0,train_closed,0.874,0.885,0.083,0.948,0.573,0.074,0.086,0.093,0.083
17.0,6.0,train_open,0.958,0.97,0.105,0.924,0.525,0.083,0.094,0.101,0.092
17.0,7.0,test_trans,1.634,1.649,0.289,0.961,0.092,0.109,0.129,0.137,0.122
17.0,7.0,train_closed,0.904,0.912,0.088,0.945,0.155,0.094,0.11,0.115,0.103
17.0,7.0,train_open,1.006,1.021,0.11,0.914,0.215,0.097,0.112,0.121,0.11
17.0,8.0,test_trans,1.634,1.662,0.312,0.969,0.068,0.108,0.117,0.122,0.113
17.0,8.0,train_closed,0.888,0.899,0.086,0.94,0.513,0.088,0.094,0.099,0.094
17.0,8.0,train_open,0.987,1.001,0.115,0.915,0.236,0.092,0.102,0.105,0.101
17.0,9.0,test_trans,1.616,1.635,0.29,0.964,0.139,0.098,0.114,0.116,0.107
17.0,9.0,train_closed,0.884,0.894,0.083,0.948,0.586,0.081,0.094,0.094,0.088
17.0,9.0,train_open,0.968,0.982,0.112,0.921,0.616,0.086,0.095,0.096,0.092
17.0,10.0,test_trans,1.653,1.691,0.306,0.964,0.103,0.113,0.128,0.129,0.119
17.0,10.0,train_closed,0.918,0.928,0.082,0.941,0.591,0.09,0.106,0.104,0.099
17.0,10.0,train_open,0.992,1.011,0.112,0.915,0.432,0.096,0.105,0.109,0.102
17.0,11.0,test_trans,1.594,1.61,0.276,0.97,0.096,0.094,0.1,0.107,0.099
17.0,11.0,train_closed,0.849,0.859,0.082,0.946,0.725,0.073,0.079,0.084,0.077
17.0,11.0,train_open,0.938,0.95,0.101,0.911,0.567,0.078,0.085,0.09,0.086
17.0,12.0,test_trans,1.601,1.624,0.281,0.967,0.066,0.116,0.13,0.135,0.124
17.0,12.0,train_closed,0.92,0.929,0.087,0.946,0.302,0.096,0.109,0.114,0.106
17.0,12.0,train_open,1.0,1.016,0.112,0.911,0.053,0.101,0.112,0.116,0.108
17.0,13.0,test_trans,1.672,1.695,0.313,0.966,0.033,0.097,0.114,0.119,0.11
17.0,13.0,train_closed,0.88,0.889,0.081,0.947,0.39,0.077,0.09,0.098,0.092
17.0,13.0,train_open,0.959,0.973,0.104,0.924,0.557,0.086,0.096,0.106,0.095
17.0,14.0,test_trans,1.665,1.697,0.281,0.959,0.0,0.142,0.148,0.147,0.152
17.0,14.0,train_closed,0.999,1.006,0.092,0.916,0.0,0.12,0.128,0.127,0.136
17.0,14.0,train_open,1.077,1.101,0.131,0.891,0.0,0.127,0.132,0.137,0.132
17.0,15.0,test_trans,1.651,1.666,0.308,0.958,0.064,0.114,0.134,0.133,0.123
17.0,15.0,train_closed,0.894,0.904,0.087,0.94,0.14,0.094,0.11,0.112,0.104
17.0,15.0,train_open,0.98,0.998,0.114,0.888,0.123,0.098,0.117,0.115,0.105
18.0,6.0,test_trans,1.82,1.836,0.372,0.951,0.002,0.128,0.138,0.141,0.135
18.0,6.0,train_closed,0.942,0.953,0.093,0.926,0.257,0.112,0.118,0.124,0.116
18.0,6.0,train_open,1.047,1.072,0.149,0.886,0.059,0.112,0.125,0.128,0.123
18.0,7.0,test_trans,1.682,1.701,0.332,0.96,0.134,0.111,0.115,0.115,0.118
18.0,7.0,train_closed,0.894,0.902,0.088,0.944,0.587,0.093,0.093,0.095,0.098
18.0,7.0,train_open,0.995,1.01,0.117,0.906,0.262,0.098,0.101,0.106,0.104
18.0,8.0,test_trans,1.655,1.685,0.346,0.962,0.128,0.112,0.121,0.124,0.117
18.0,8.0,train_closed,0.888,0.897,0.085,0.948,0.359,0.093,0.104,0.105,0.098
18.0,8.0,train_open,0.991,1.004,0.111,0.906,0.475,0.099,0.107,0.108,0.111
18.0,9.0,test_trans,1.779,1.83,0.395,0.961,0.076,0.127,0.136,0.134,0.126
18.0,9.0,train_closed,0.928,0.941,0.094,0.931,0.499,0.099,0.111,0.11,0.097
18.0,9.0,train_open,1.007,1.028,0.129,0.889,0.452,0.107,0.113,0.114,0.105
18.0,10.0,test_trans,1.785,1.786,0.347,0.956,0.006,0.128,0.142,0.142,0.139
18.0,10.0,train_closed,0.927,0.937,0.091,0.923,0.128,0.107,0.117,0.121,0.113
18.0,10.0,train_open,1.047,1.067,0.134,0.883,0.259,0.11,0.12,0.127,0.122
18.0,11.0,test_trans,1.695,1.717,0.347,0.954,0.034,0.106,0.111,0.124,0.11
18.0,11.0,train_closed,0.876,0.885,0.084,0.952,0.502,0.086,0.092,0.1,0.085
18.0,11.0,train_open,0.979,0.992,0.115,0.91,0.255,0.094,0.1,0.105,0.095
18.0,12.0,test_trans,1.813,1.824,0.388,0.958,0.035,0.133,0.134,0.142,0.137
18.0,12.0,train_closed,0.91,0.918,0.086,0.933,0.22,0.107,0.101,0.108,0.109
18.0,12.0,train_open,1.006,1.021,0.12,0.883,0.355,0.112,0.106,0.114,0.115
18.0,13.0,test_trans,1.673,1.701,0.335,0.975,0.236,0.101,0.109,0.112,0.099
18.0,13.0,train_closed,0.855,0.865,0.082,0.954,0.752,0.074,0.084,0.09,0.076
18.0,13.0,train_open,0.95,0.962,0.11,0.919,0.609,0.082,0.088,0.096,0.085
18.0,14.0,test_trans,1.737,1.749,0.366,0.966,0.074,0.112,0.13,0.131,0.123
18.0,14.0,train_closed,0.866,0.873,0.083,0.951,0.158,0.089,0.104,0.106,0.098
18.0,14.0,train_open,0.964,0.979,0.114,0.908,0.167,0.097,0.108,0.112,0.103
18.0,15.0,test_trans,1.725,1.762,0.381,0.948,0.137,0.103,0.111,0.115,0.115
18.0,15.0,train_closed,0.883,0.891,0.088,0.947,0.418,0.084,0.093,0.096,0.098
18.0,15.0,train_open,0.98,0.997,0.122,0.905,0.564,0.094,0.098,0.103,0.102
19.0,6.0,test_trans,1.77,1.8,0.353,0.926,0.0,0.155,0.164,0.165,0.155
19.0,6.0,train_closed,0.992,1.008,0.107,0.94,0.011,0.132,0.134,0.137,0.126
19.0,6.0,train_open,1.103,1.121,0.126,0.88,0.0,0.127,0.141,0.146,0.128
19.0,7.0,test_trans,1.772,1.792,0.373,0.923,0.0,0.137,0.154,0.155,0.15
19.0,7.0,train_closed,0.969,0.979,0.097,0.944,0.04,0.115,0.126,0.128,0.122
19.0,7.0,train_open,1.095,1.114,0.134,0.903,0.0,0.12,0.137,0.132,0.125
19.0,8.0,test_trans,1.757,1.85,0.466,0.838,0.079,0.107,0.113,0.121,0.114
19.0,8.0,train_closed,0.844,0.854,0.085,0.956,0.277,0.084,0.089,0.1,0.09
19.0,8.0,train_open,0.941,0.952,0.108,0.921,0.459,0.088,0.088,0.101,0.092
19.0,9.0,test_trans,1.792,1.809,0.335,0.947,0.0,0.153,0.164,0.175,0.159
19.0,9.0,train_closed,0.999,1.014,0.106,0.941,0.152,0.125,0.135,0.149,0.134
19.0,9.0,train_open,1.094,1.117,0.126,0.866,0.004,0.133,0.141,0.139,0.128
19.0,10.0,test_trans,1.793,1.807,0.335,0.945,0.0,0.169,0.173,0.186,0.165
19.0,10.0,train_closed,1.002,1.015,0.103,0.932,0.001,0.135,0.139,0.153,0.136
19.0,10.0,train_open,1.108,1.133,0.133,0.881,0.046,0.143,0.145,0.153,0.136
19.0,11.0,test_trans,1.857,1.864,0.394,0.897,0.005,0.156,0.176,0.175,0.158
19.0,11.0,train_closed,0.992,1.006,0.101,0.935,0.14,0.13,0.146,0.147,0.131
19.0,11.0,train_open,1.09,1.109,0.133,0.873,0.003,0.134,0.153,0.154,0.134
19.0,12.0,test_trans,1.839,1.845,0.361,0.924,0.0,0.162,0.194,0.19,0.166
19.0,12.0,train_closed,1.009,1.02,0.1,0.928,0.11,0.136,0.151,0.159,0.134
19.0,12.0,train_open,1.115,1.138,0.131,0.873,0.0,0.14,0.164,0.158,0.143
19.0,13.0,test_trans,1.854,1.854,0.362,0.921,0.001,0.159,0.174,0.175,0.159
19.0,13.0,train_closed,1.018,1.029,0.101,0.93,0.099,0.131,0.142,0.143,0.131
19.0,13.0,train_open,1.112,1.135,0.133,0.882,0.026,0.138,0.147,0.145,0.127
19.0,14.0,test_trans,1.77,1.777,0.324,0.96,0.014,0.163,0.183,0.177,0.164
19.0,14.0,train_closed,0.985,0.997,0.097,0.934,0.364,0.124,0.147,0.143,0.127
19.0,14.0,train_open,1.072,1.091,0.12,0.872,0.005,0.126,0.144,0.154,0.132
19.0,15.0,test_trans,1.798,1.824,0.384,0.898,0.006,0.139,0.161,0.159,0.14
19.0,15.0,train_closed,0.956,0.969,0.099,0.933,0.045,0.119,0.14,0.146,0.121
19.0,15.0,train_open,1.082,1.101,0.123,0.868,0.032,0.125,0.146,0.145,0.126
20.0,6.0,test_trans,1.739,1.786,0.35,0.944,0.0,0.153,0.159,0.156,0.166
20.0,6.0,train_closed,1.018,1.032,0.108,0.922,0.0,0.134,0.136,0.131,0.141
20.0,6.0,train_open,1.112,1.13,0.123,0.88,0.0,0.139,0.146,0.144,0.151
20.0,7.0,test_trans,1.673,1.713,0.35,0.943,0.0,0.139,0.143,0.143,0.145
20.0,7.0,train_closed,0.952,0.963,0.09,0.936,0.0,0.121,0.124,0.126,0.125
20.0,7.0,train_open,1.046,1.064,0.125,0.892,0.0,0.123,0.13,0.134,0.135
20.0,8.0,test_trans,1.618,1.653,0.32,0.969,0.0,0.117,0.114,0.113,0.122
20.0,8.0,train_closed,0.869,0.879,0.09,0.955,0.012,0.097,0.091,0.094,0.106
20.0,8.0,train_open,0.965,0.979,0.108,0.918,0.0,0.1,0.098,0.1,0.103
20.0,9.0,test_trans,1.586,1.622,0.309,0.966,0.166,0.127,0.13,0.125,0.134
20.0,9.0,train_closed,0.913,0.926,0.089,0.954,0.236,0.113,0.109,0.111,0.119
20.0,9.0,train_open,1.009,1.025,0.114,0.907,0.233,0.115,0.113,0.117,0.121
20.0,10.0,test_trans,1.614,1.664,0.349,0.952,0.006,0.12,0.116,0.122,0.128
20.0,10.0,train_closed,0.875,0.884,0.085,0.951,0.005,0.1,0.098,0.105,0.111
20.0,10.0,train_open,0.971,0.983,0.108,0.914,0.033,0.101,0.098,0.104,0.118
20.0,11.0,test_trans,1.604,1.638,0.323,0.965,0.174,0.109,0.109,0.113,0.122
20.0,11.0,train_closed,0.853,0.862,0.082,0.958,0.329,0.089,0.087,0.091,0.103
20.0,11.0,train_open,0.955,0.97,0.115,0.915,0.494,0.095,0.093,0.096,0.105
20.0,12.0,test_trans,1.63,1.655,0.292,0.961,0.0,0.117,0.126,0.126,0.128
20.0,12.0,train_closed,0.914,0.925,0.089,0.948,0.0,0.099,0.113,0.107,0.114
20.0,12.0,train_open,1.013,1.026,0.107,0.909,0.0,0.102,0.11,0.111,0.112
20.0,13.0,test_trans,1.743,1.803,0.371,0.94,0.001,0.151,0.148,0.149,0.169
20.0,13.0,train_closed,1.018,1.03,0.109,0.922,0.099,0.133,0.132,0.131,0.147
20.0,13.0,train_open,1.099,1.116,0.121,0.87,0.0,0.137,0.133,0.145,0.152
20.0,14.0,test_trans,1.624,1.665,0.331,0.964,0.157,0.118,0.124,0.121,0.132
20.0,14.0,train_closed,0.876,0.884,0.084,0.956,0.51,0.102,0.104,0.104,0.11
20.0,14.0,train_open,0.976,0.991,0.117,0.909,0.063,0.106,0.102,0.106,0.114
